代码,简称,日期,开盘价(元),收盘价(元),成交金额(元)
600004.SH,白云机场,2015-06-17,19.42,20.13,556482470
600004.SH,白云机场,2015-06-18,20.05,19.74,548972157
600004.SH,白云机场,2015-06-19,18.78,17.77,312071598
600004.SH,白云机场,2015-06-23,17.69,17.99,268202327
600004.SH,白云机场,2015-06-24,18.14,18.24,461001627
600004.SH,白云机场,2015-06-25,18.25,17,374448544
600004.SH,白云机场,2015-06-26,16.62,15.31,419936110
600004.SH,白云机场,2015-06-29,15.79,15.82,597773211
600004.SH,白云机场,2015-06-30,15.5,16.9,551574907
600004.SH,白云机场,2015-07-01,16.72,15.48,398104262
600004.SH,白云机场,2015-07-02,15.55,13.93,475830288
600004.SH,白云机场,2015-07-03,13.3,13.02,419325004
600004.SH,白云机场,2015-07-06,14.32,13.65,688356181
600004.SH,白云机场,2015-07-07,13,12.29,494108940
600004.SH,白云机场,2015-07-08,11.06,11.26,935075007
600004.SH,白云机场,2015-07-09,11.35,12.39,212010887
600004.SH,白云机场,2015-07-10,13.01,13.63,194473334
600004.SH,白云机场,2015-07-13,14.38,14.99,303465596
600004.SH,白云机场,2015-07-14,14.89,14.74,428545881
600004.SH,白云机场,2015-07-15,14.32,13.34,279800567
600004.SH,白云机场,2015-07-16,13.34,13.97,228006136
600004.SH,白云机场,2015-07-17,13.99,14.64,247497106
600004.SH,白云机场,2015-07-20,14.6,14.56,238584830
600004.SH,白云机场,2015-07-21,14.2,14.71,245637082
600004.SH,白云机场,2015-07-22,14.59,14.59,209170524
600004.SH,白云机场,2015-07-23,14.59,15.24,366882248
600004.SH,白云机场,2015-07-24,15.24,14.86,296400707
600004.SH,白云机场,2015-07-27,14.5,13.37,269370093
600004.SH,白云机场,2015-07-28,13.1,13.39,306387379
600004.SH,白云机场,2015-07-29,13.6,14.01,162712826
600004.SH,白云机场,2015-07-30,14.05,13.71,208954845
600004.SH,白云机场,2015-07-31,13.52,13.79,128637482
600004.SH,白云机场,2015-08-03,13.52,14.17,170415140
600004.SH,白云机场,2015-08-04,14.15,14.71,186045293
600004.SH,白云机场,2015-08-05,14.69,14.42,158390865
600004.SH,白云机场,2015-08-06,14.21,14.45,139880942
600004.SH,白云机场,2015-08-07,14.47,14.71,158243394
600004.SH,白云机场,2015-08-10,14.88,15.58,292612954
600004.SH,白云机场,2015-08-11,15.57,15.45,200075579
600004.SH,白云机场,2015-08-12,15.04,14.9,132596337
600004.SH,白云机场,2015-08-13,14.78,15.26,112099309
600004.SH,白云机场,2015-08-14,15.39,15.37,172263458
600004.SH,白云机场,2015-08-17,15.3,15.94,246164885
600004.SH,白云机场,2015-08-18,16.03,14.77,338237305
600004.SH,白云机场,2015-08-19,14.48,15.23,157239274
600004.SH,白云机场,2015-08-20,14.95,14.95,157998069
600004.SH,白云机场,2015-08-21,14.72,14.17,145705962
600004.SH,白云机场,2015-08-24,13.65,12.75,162007025
600004.SH,白云机场,2015-08-25,11.95,11.51,208749510
600004.SH,白云机场,2015-08-26,11.85,11.85,156691590
600004.SH,白云机场,2015-08-27,12.11,12.52,122285596
600004.SH,白云机场,2015-08-28,12.7,13.23,180888114
600004.SH,白云机场,2015-08-31,13,12.73,107333804
600004.SH,白云机场,2015-09-01,12.68,12.11,99310237
600004.SH,白云机场,2015-09-02,11.7,12.48,215834617
600004.SH,白云机场,2015-09-07,12.5,12.28,162038317
600004.SH,白云机场,2015-09-08,12.17,12.64,97993567
600004.SH,白云机场,2015-09-09,12.67,12.85,161665295
600004.SH,白云机场,2015-09-10,12.68,12.54,75408446
600004.SH,白云机场,2015-09-11,12.6,12.51,74782311
600004.SH,白云机场,2015-09-14,12.55,11.92,91395821
600004.SH,白云机场,2015-09-15,11.71,11.57,59997002
600004.SH,白云机场,2015-09-16,11.59,12.43,122598767
600004.SH,白云机场,2015-09-17,12.2,11.94,125640363
600004.SH,白云机场,2015-09-18,11.99,11.92,54221679
600004.SH,白云机场,2015-09-21,11.83,12.14,68840090
600004.SH,白云机场,2015-09-22,12.18,12.3,105222489
600004.SH,白云机场,2015-09-23,12.13,11.98,58222958
600004.SH,白云机场,2015-09-24,11.99,12.1,53393105
600004.SH,白云机场,2015-09-25,12.1,12,53940088
600004.SH,白云机场,2015-09-28,12.07,12.13,31982568
600004.SH,白云机场,2015-09-29,12.02,11.9,43730346
600004.SH,白云机场,2015-09-30,11.96,11.99,30757396
600004.SH,白云机场,2015-10-08,12.35,12.41,101927169
600004.SH,白云机场,2015-10-09,12.41,12.58,82798937
600004.SH,白云机场,2015-10-12,12.63,13.08,129767593
600004.SH,白云机场,2015-10-13,13.05,13.04,75058436
600004.SH,白云机场,2015-10-14,13.03,12.78,68004339
600004.SH,白云机场,2015-10-15,12.78,13.04,66839819
600004.SH,白云机场,2015-10-16,13.1,13.73,204264080
600004.SH,白云机场,2015-10-19,13.6,13.46,106068059
600004.SH,白云机场,2015-10-20,13.47,13.63,76587296
600004.SH,白云机场,2015-10-21,13.63,12.82,107851566
600004.SH,白云机场,2015-10-22,12.86,13.17,76876309
600004.SH,白云机场,2015-10-23,13.25,13.43,104348583
600004.SH,白云机场,2015-10-26,13.65,13.43,122126989
600004.SH,白云机场,2015-10-27,13.4,13.36,70053631
600004.SH,白云机场,2015-10-28,13.31,13.2,69348839
600004.SH,白云机场,2015-10-29,13.23,13.34,55471527
600004.SH,白云机场,2015-10-30,13.3,13.46,97214553
600004.SH,白云机场,2015-11-02,13.26,13.62,163315837
600004.SH,白云机场,2015-11-03,13.64,13.61,150853496
600004.SH,白云机场,2015-11-04,13.68,14.22,243103298
600004.SH,白云机场,2015-11-05,14.23,14.06,532510880
600004.SH,白云机场,2015-11-06,14.11,14.36,214557616
600004.SH,白云机场,2015-11-09,14.45,14.47,360384609
600004.SH,白云机场,2015-11-10,14.36,14.23,204115805
600004.SH,白云机场,2015-11-11,14.29,14.28,125700089
600004.SH,白云机场,2015-11-12,14.28,14.05,176385763
600004.SH,白云机场,2015-11-13,13.9,13.86,85125415
600004.SH,白云机场,2015-11-16,13.8,14.02,86083000
600004.SH,白云机场,2015-11-17,14.08,13.94,211381573
600004.SH,白云机场,2015-11-18,13.88,13.79,78893313
600004.SH,白云机场,2015-11-19,13.81,13.95,72198208
600004.SH,白云机场,2015-11-20,13.97,13.93,103938214
600004.SH,白云机场,2015-11-23,13.91,13.85,103513102
600004.SH,白云机场,2015-11-24,13.82,13.68,143807060
600004.SH,白云机场,2015-11-25,13.63,13.71,129547195
600004.SH,白云机场,2015-11-26,13.73,13.91,186386502
600004.SH,白云机场,2015-11-27,13.81,13.21,135527222
600004.SH,白云机场,2015-11-30,13.3,13.26,104394975
600004.SH,白云机场,2015-12-01,13.26,13.46,82207255
600004.SH,白云机场,2015-12-02,13.35,13.89,144806449
600004.SH,白云机场,2015-12-03,13.9,13.95,123976789
600004.SH,白云机场,2015-12-04,13.82,13.7,84084684
600004.SH,白云机场,2015-12-07,13.76,13.95,96193625
600004.SH,白云机场,2015-12-08,13.87,13.73,125275146
600004.SH,白云机场,2015-12-09,13.69,13.7,68221380
600004.SH,白云机场,2015-12-10,13.7,13.73,45889478
600004.SH,白云机场,2015-12-11,13.67,13.81,79427352
600004.SH,白云机场,2015-12-14,13.7,14.1,100183901
600004.SH,白云机场,2015-12-15,14.1,13.97,128444965
600004.SH,白云机场,2015-12-16,14.08,14.03,110845734
600004.SH,白云机场,2015-12-17,14.13,14.25,137800984
600004.SH,白云机场,2015-12-18,14.24,14.36,190355589
600004.SH,白云机场,2015-12-21,14.25,14.75,376228552
600004.SH,白云机场,2015-12-22,14.88,14.77,153055948
600004.SH,白云机场,2015-12-23,14.75,14.45,253907359
600004.SH,白云机场,2015-12-24,14.38,14.35,108432745
600004.SH,白云机场,2015-12-25,14.36,14.43,98427505
600004.SH,白云机场,2015-12-28,14.59,14.01,271250523
600004.SH,白云机场,2015-12-29,13.99,14.13,92169682
600004.SH,白云机场,2015-12-30,14.19,14.16,80888137
600004.SH,白云机场,2015-12-31,14.22,14.23,151957057
600004.SH,白云机场,2016-01-04,14.28,13.04,166226459
600004.SH,白云机场,2016-01-05,12.79,13.14,227096572
600004.SH,白云机场,2016-01-06,13.17,13.43,127728786
600004.SH,白云机场,2016-01-07,13.23,12.42,29774567
600004.SH,白云机场,2016-01-08,12.6,12.7,235967215
600004.SH,白云机场,2016-01-11,12.48,12.1,124532968
600004.SH,白云机场,2016-01-12,12.2,12.16,102032068
600004.SH,白云机场,2016-01-13,12.2,11.89,81797791
600004.SH,白云机场,2016-01-14,11.65,12.07,92650855
600004.SH,白云机场,2016-01-15,12.04,11.67,83515138
600004.SH,白云机场,2016-01-18,11.5,12,85217207
600004.SH,白云机场,2016-01-19,11.9,12.52,122420557
600004.SH,白云机场,2016-01-20,12.41,12.45,92107570
600004.SH,白云机场,2016-01-21,12.32,12.2,65624470
600004.SH,白云机场,2016-01-22,12.25,12.36,68494416
600004.SH,白云机场,2016-01-25,12.39,12.46,58191215
600004.SH,白云机场,2016-01-26,12.37,11.87,80274949
600004.SH,白云机场,2016-01-27,11.81,11.92,85747273
600004.SH,白云机场,2016-01-28,11.68,11.8,66062909
600004.SH,白云机场,2016-01-29,11.8,12.21,78710645
600004.SH,白云机场,2016-02-01,12.2,11.95,42276932
600004.SH,白云机场,2016-02-02,11.97,12.2,58184890
600004.SH,白云机场,2016-02-03,12.15,12.36,73534474
600004.SH,白云机场,2016-02-04,12.34,12.54,49790098
600004.SH,白云机场,2016-02-05,12.51,12.35,38963332
600004.SH,白云机场,2016-02-15,12.08,12.34,34332340
600004.SH,白云机场,2016-02-16,12.35,12.69,66244008
600004.SH,白云机场,2016-02-17,12.74,12.83,62399832
600004.SH,白云机场,2016-02-18,12.81,12.8,48263528
600004.SH,白云机场,2016-02-19,12.68,12.72,87885621
600004.SH,白云机场,2016-02-22,12.77,12.98,66198220
600004.SH,白云机场,2016-02-23,13,12.99,80364469
600004.SH,白云机场,2016-02-24,13.28,13.54,297629776
600004.SH,白云机场,2016-02-25,13.41,13.05,437854950
600004.SH,白云机场,2016-02-26,12.38,11.87,525321270
600004.SH,白云机场,2016-02-29,11.74,11.28,186494064
600004.SH,白云机场,2016-03-01,11.3,11.43,116432172
600004.SH,白云机场,2016-03-02,11.44,11.88,162423398
600004.SH,白云机场,2016-03-03,11.89,11.84,99966518
600004.SH,白云机场,2016-03-04,11.84,11.73,109695429
600004.SH,白云机场,2016-03-07,11.81,11.84,97839382
600004.SH,白云机场,2016-03-08,11.8,11.85,66742090
600004.SH,白云机场,2016-03-09,11.68,11.72,47774104
600004.SH,白云机场,2016-03-10,11.67,11.59,45385925
600004.SH,白云机场,2016-03-11,11.56,11.6,38610549
600004.SH,白云机场,2016-03-14,11.69,11.83,86575877
600004.SH,白云机场,2016-03-15,11.87,12.02,120002474
600004.SH,白云机场,2016-03-16,12.07,11.93,51625863
600004.SH,白云机场,2016-03-17,11.94,12.11,74017065
600004.SH,白云机场,2016-03-18,12.15,12.34,92635651
600004.SH,白云机场,2016-03-21,12.39,12.5,100398614
600004.SH,白云机场,2016-03-22,12.4,12.4,78574206
600004.SH,白云机场,2016-03-23,12.39,12.25,86774237
600004.SH,白云机场,2016-03-24,12.18,12.1,59662735
600004.SH,白云机场,2016-03-25,12.09,12.2,42240954
600004.SH,白云机场,2016-03-28,12.27,12.21,70240100
600004.SH,白云机场,2016-03-29,12.23,12.09,82174644
600004.SH,白云机场,2016-03-30,12.18,12.52,133888978
600004.SH,白云机场,2016-03-31,12.4,12.4,128317185
600004.SH,白云机场,2016-04-01,12.36,12.32,82256366
600004.SH,白云机场,2016-04-05,12.3,12.58,91696880
600004.SH,白云机场,2016-04-06,12.6,12.65,63891162
600004.SH,白云机场,2016-04-07,12.62,12.49,59116001
600004.SH,白云机场,2016-04-08,12.44,12.36,57595398
600004.SH,白云机场,2016-04-11,12.43,12.58,62326846
600004.SH,白云机场,2016-04-12,12.56,12.51,44699118
600004.SH,白云机场,2016-04-13,12.52,12.69,106563324
600004.SH,白云机场,2016-04-14,12.71,12.75,39971702
600004.SH,白云机场,2016-04-15,12.71,12.75,42103651
600004.SH,白云机场,2016-04-18,12.7,12.49,63759780
600004.SH,白云机场,2016-04-19,12.52,12.4,82245444
600004.SH,白云机场,2016-04-20,12.41,12.15,88918129
600004.SH,白云机场,2016-04-21,12.09,12.12,40780675
600004.SH,白云机场,2016-04-22,12.12,12.12,45453605
600004.SH,白云机场,2016-04-25,12.09,12.15,68107154
600004.SH,白云机场,2016-04-26,12.11,12.2,32217714
600004.SH,白云机场,2016-04-27,12.18,12.14,46595478
600004.SH,白云机场,2016-04-28,12.13,12.09,39102158
600004.SH,白云机场,2016-04-29,12.07,12.02,54857843
600004.SH,白云机场,2016-05-03,12.05,12.3,102364363
600004.SH,白云机场,2016-05-04,12.24,12.38,134374927
600004.SH,白云机场,2016-05-05,12.36,12.42,111198996
600004.SH,白云机场,2016-05-06,12.45,12.27,151757168
600004.SH,白云机场,2016-05-09,12.25,11.9,95774518
600004.SH,白云机场,2016-05-10,11.84,11.94,44915729
600004.SH,白云机场,2016-05-11,11.99,12.34,150305421
600004.SH,白云机场,2016-05-12,12.26,12.28,76579274
600004.SH,白云机场,2016-05-13,12.22,12.19,69406950
600004.SH,白云机场,2016-05-16,12.19,12.3,45277959
600004.SH,白云机场,2016-05-17,12.29,12.26,44701530
600004.SH,白云机场,2016-05-18,12.22,12.02,62305076
600004.SH,白云机场,2016-05-19,12.03,11.99,55793230
600004.SH,白云机场,2016-05-20,11.96,12.03,34960937
600004.SH,白云机场,2016-05-23,11.99,12.16,65918352
600004.SH,白云机场,2016-05-24,12.15,12.08,32900342
